movie,sentence,score
더 퍼스트 슬램덩크,"나의 10대를 그대들과 보냈다는게 좋았다.셤기간에 부모님 몰래  책상 서랍에 숨겨두고 꺼내봤던.. 나의 그시절 생각나게 해줘서 고마워, 너무 그리워  슬램덩크!!! ",9
더 퍼스트 슬램덩크,"송태섭을 중심으로 각 인물에 대한 에피소드가 자연스럽게 스토리처럼 연결되면서, 누구나 알고 있는 산왕전 결과를 떠나 깊은 감동을 느꼈습니다!",10
더 퍼스트 슬램덩크,추억속의 그들을 다시 볼 수 있어서그때의 감성을 다시 느낄 수 있어서 좋았습니다.,8
더 퍼스트 슬램덩크,내생애 최고의 애니메이션 ,10
더 퍼스트 슬램덩크,개봉 자체만으로도 감동이다!,10
더 퍼스트 슬램덩크,진짜 너무재밌다올해본 영화중 최고,10
더 퍼스트 슬램덩크,너무 송태섭의 슬픈 과거에서 경기에서 너무 왔다갔다해서 별로였지만 예전의 감동과 재미가 주억이되서 10줬음.,10
더 퍼스트 슬램덩크,슬램덩크 안 본 사람에게도 최고의 재미입니다! 후회 없으니 꼭 극장에서 보세요ㅠ,10
더 퍼스트 슬램덩크,만화와는 다른 연출 좋음,6
더 퍼스트 슬램덩크,기억에서 잊혀졌던 친구같았던 슬램덩크 주인공들이 되살아나... 어제 보고 왔는데 아직도 설레게 하네요... 마지막 골장면에선 왜 눈물이 났는지 아직도 잘 모르겠습니다 꼭 보셔야 합니다,10
더 퍼스트 슬램덩크,음..일단 더빙으로 관람 하는데.. 강백호 목소리가 루피..ㅠ.ㅠ.. 좀 애 같아서..송태섭 시점으로 진행 되는데 뜬금 서사가 ..하.. 자막으로 한번 봐 보세요. ,6
더 퍼스트 슬램덩크,송태섭의 관점으로 내용이 흘러가다 보니 강백호는 조연 느낌이지만 한골 한골 넣을때마다 거기에 따른 각 주인공들의 스토리를 넣으면서 이야기가 풍성해졌음. 다 아는 내용인데도 손에 땀을 쥐게하는 구성이였음. 마지막 강백호와 서태웅의 하이파이브 장면 하나만봐도 숨을 멎게 하였음. 간만에 재미있는 영화였네요. 개인적으로 아바타보다 괜잖은듯 합니다.,10
더 퍼스트 슬램덩크, 그냥 내 젊음의 한 축에 있었던 이 주인공들이 종이 안에만 있다가 움직임과 목소리를 달고 나와서 스토리의 마지막을 너무 멋들어지게 보여주고 있으니까 뭔가 맘 속이 계속 울컥울컥해..,10
더 퍼스트 슬램덩크,강추!!! 해적판 말고 극장에서 꼭 보세요!!!,10
더 퍼스트 슬램덩크,가슴이 웅장해진다.. 마지막 5분 절대 못잊음,10
더 퍼스트 슬램덩크,옛감성을 느끼기에 좋았던듯요 재미도 갖추었지만 취향도 있는듯 싶기도요,8
더 퍼스트 슬램덩크,감동이네요 두번보세요 ,10
더 퍼스트 슬램덩크,"기분 좋은 느낌이 드는 영화.오랜만에 꿈과 목표를 향해 포기하지 않고 나아가는 순수한 애니메이션을 보니,그동안 봐왔던 영화와는 다르게, 기분이 좋고 개운한 느낌이 들었습니다.내용에는 다들 예상할 수 있듯이 뻔한 스토리에 뻔한 포인트들이 포함되어있습니다. 그러나 뻔한 내용이더라도, 순수했던 어린시절에 추억에 동화되서 그런지, 감동과 환희를 느끼며 영화를 즐겁게 감상했습니다. 다시 보고 싶을 만큼, 너무 좋았습니다. ",10
더 퍼스트 슬램덩크,진짜 최고의 대작임이 확실함초반부에 멤버들 스케치로 걸어나오는 장면을 잊을수가 없음 ,10
더 퍼스트 슬램덩크,생각과 달리 매우 서정적이다. 박진감은 떨어지지만 옛 추억에 잠겨서 그런대로 재미있게 봤다. 송태섭이 메인이어서 의외였다.,8
더 퍼스트 슬램덩크,"중학교때 만화로 봤던 슬램덩크! 정말정말 반가웠습니다 강백호,송태섭,채치수,정대만,서태웅!",10
더 퍼스트 슬램덩크,너무 감동적입니다!!,10
더 퍼스트 슬램덩크,최고최고최고 상상이상의 박진감,10
더 퍼스트 슬램덩크,월래 극장 잘 안온다.명량 이후로 극장왔다.다 보고 나온 지금.너무 재밌고 좋았다.감동이었다,10
더 퍼스트 슬램덩크,걍 찢었음.이거를 안본다? 쥐앤장 한국남자가 아니라구~,10
더 퍼스트 슬램덩크,그저 감동 그 자체였다..,10
더 퍼스트 슬램덩크,감동적이에요 흑흑,10
더 퍼스트 슬램덩크,앞으로 다시 없을 1억 2천만부의 전설의 코믹스를 극장판으로 만난다.벅찬 감동과 추억에 숨이 막혀 죽을 지경이다.,10
더 퍼스트 슬램덩크,눈물날뻔 여운이 가시질않음한번도 슬램덩크 를 안본 초2 아들이 다시 보자고 할정도임 ,10
더 퍼스트 슬램덩크,"오프닝 스케치 연출이 좋았고, OST도 처음 들어봤는데 역동적이라 신나고 관람에 몰입할 수 있었어요. 원작을 안 봤지만 이것만 봐도 대충 등장인물 간의 관계를 알겠더라구요. ",9
더 퍼스트 슬램덩크,재미있게 잘봤어요..,8
더 퍼스트 슬램덩크,꿈이 현실이된 느낌이에요,10
더 퍼스트 슬램덩크,언제나 내안의 1위는 너야. 백호야. 정말 좋아하는 농구 계속 하면서 항상 즐겁게 지내고 있을거야. &amp;#34;정말로 좋아합니다. 이번에는 거짓이 아니라고요.&amp;#34; 나도 백호처럼 이런 말을 할 수 있을 정도로 내 인생에 진심이 될 수 있을까...,10
더 퍼스트 슬램덩크,경기 마지막 1분 넘기고 극장 안에는 아무소리도 들리지 않았고 다만 내 온 몸의 모든 신경이 영화에 몰입하고 있다는걸 깨달을 수 있었다.만화로 이렇게 될 수 있나? 만화가 이게 가능해?절대 러닝타임 2시간이 길지 않는 만화영화꼭 보시라,10
더 퍼스트 슬램덩크,모르고봐도 10점줄만하다...,10
더 퍼스트 슬램덩크,"나의 추억 나의 청춘, 그때로 잠시 다녀옴 !",10
더 퍼스트 슬램덩크,연출 10점과거의 기억 아니더라도 10점 이상,10
더 퍼스트 슬램덩크,기대한 스토리와는 다르지만 재미있었여요,10
더 퍼스트 슬램덩크,어릴적 재밌게보던 슬램덩크 다시보니 감동적이고 피가 뜨거워졌다,10
더 퍼스트 슬램덩크,쌌다 ㄹㅇ액션신 지렸다,10
더 퍼스트 슬램덩크,말이 필요없다 최고다 감동,10
더 퍼스트 슬램덩크,완벽한 연출과 절제된 미술약간의 신파가 거슬리지만 그래도 최고,10
더 퍼스트 슬램덩크,진짜미쳤다!!! 역대급감동!! 전 진짜 서사거의모르고 전에 만화도거의않봤는데 이건진짜최고다!!! 첨본사람도이렇게나 감동받는데!!!! 시원시원하고!!!  이건진짜만화가아니라 농구경기그자체를보는느낌!!!!송태섭서사도 나름굿!!! 아니젠짜경기퀄리티는 무슨실제NBA도 구현못함!!! 최고다슬램덩크!!!강추를넘어감동!!!,10
더 퍼스트 슬램덩크,중학교 시절로 다시 돌아간 기분. 재밌으면서도 뭔가 아련한 기분이 드네요. 최고입니다!,10
더 퍼스트 슬램덩크,더 화려해진 그래픽 적절한 음악다시 한번 감동을 느낄수 있어서 좋았습니다,10
더 퍼스트 슬램덩크,안선생님 보고 눈물나더라.. 건강하셨으면,10
더 퍼스트 슬램덩크,애니메이션 극장판은 항상 자막으로만 봤었는데 이 작품만은 더빙으로 봤습니다. 뚫어! 송태섭!,8
더 퍼스트 슬램덩크,10년도더전에 봤던 장면들인데 하나하나 다 생각이 나는지..  백호 등다칠때 또한번 안타까워하면서 봤어요. 정말 웰메이드,10
더 퍼스트 슬램덩크,슬램덩크 광팬으로써 진짜 귀환은 너무 멋있었다..단지 중간 중간 흐름 끈어먹는 느낌이 아쉬웠지만...그래도 산왕전이 애니화된건 큰 축복이다,9
더 퍼스트 슬램덩크,어릴적 즐겁게읽었던 슬램덩크 생각하며 아이들과즐거운시간이었습니다 아이들도 너어므 재밋었다고하네요 ㅋ,10
더 퍼스트 슬램덩크,다시 정주행하러 가야지..,10
더 퍼스트 슬램덩크,원래 송태섭이 최애였어서 기대 진짜 많이 했고 감동 받았음 + 모든 캐릭터가 다 생각나고 연출 최고임 ,10
더 퍼스트 슬램덩크,지루하다... 잠자다 나왔다,2
더 퍼스트 슬램덩크,팬에게 주는 최고의 선물.. 보는 내내 뭔가 울컥합니다ㅜ 꼭 보세요~!,10
더 퍼스트 슬램덩크,향수 물씬...이건 실사로 절대 못 만들 듯...확실히 움직임이 살아있네...뒷 이야기 좀 나왔음 좋겠네,9
더 퍼스트 슬램덩크,그냥 보지 말걸^^ 돈 날렸당^^,1
더 퍼스트 슬램덩크,다시 또 벅차오르며 두근거리게 해줘서 고마워 얘들아ㅠㅠ,10
더 퍼스트 슬램덩크,물론 만화의 완성도에 비하면 부족한 부분이 많으나 그럼에도 불구하고 산왕전과의 이런 애니메이션을 본다는 건 정말....말로 표현 못할 감동이 있다. 무조건봐야될 만화가 아닌 작품임,10
더 퍼스트 슬램덩크,아는 내용이지만 언제봐도 명작이다.,10
더 퍼스트 슬램덩크,처음부터 끝까지 울고 나왔습니다...제일 기억에 남는건 등장씬! 최고였습니다 ,10
더 퍼스트 슬램덩크,송태섭 장면마다 눈물이 주륵주륵,10
더 퍼스트 슬램덩크,원작을 알던 모르던 꼭보세요.마지막 장면은 숨죽여 지켜보게 되며몸에 전율이 느껴집니다,10
더 퍼스트 슬램덩크,내나이 46  30년전  그때 그시절로 돌아간 느낌30.40십대  포기하지않는 삶을 사는  모든 분들께  슬램덩크  추천드립니다   극장에서 보세요농구를 몰라도  꼭봐야할 영화입니다,10
더 퍼스트 슬램덩크,살면서 본 영화중 가장 감동깊은 영화임,10
더 퍼스트 슬램덩크,미쳤음 보다가 소리지를뻔,10
더 퍼스트 슬램덩크,아는 맛이 그리웠는데  더 맛있어서 놀라운 2시간이였음♥♥ ,8
더 퍼스트 슬램덩크,"이노우에 감독은 그냥 만화가가 아니다!   탁월한 연출가이자 감독이다!   추억이 소환되는 순간난 이미 감독의 연출력에 농락 당하고 있었다!   마지막 태웅×백호 장면에서는숨이 멎을 뻔했다!   더 세컨드, 더 써드... 계속 나와주길 바란다! ",10
더 퍼스트 슬램덩크,첫 스케치 등장 장면부터 마지막 1분의 마무리까지.. 그 하나도 놓칠 수 없는 아름다운 우리들의 소중한 기억..,10
더 퍼스트 슬램덩크,완벽했다 그냥....,8
더 퍼스트 슬램덩크,일단 봐야됨 농구좋아하면 강추,10
더 퍼스트 슬램덩크,30년전으로 되돌아간 느낌. ,10
더 퍼스트 슬램덩크,지려따 싸따 브로....,10
더 퍼스트 슬램덩크,말이 필요없음. 미친 영화,10
더 퍼스트 슬램덩크,강백호 너 왜 내 맘을 흔들어..,10
더 퍼스트 슬램덩크,슬램덩크팬이라면 감동의 도가니일듯,10
더 퍼스트 슬램덩크,2023년 최고의 작화 연출 애니메이션 영화,10
더 퍼스트 슬램덩크,영상으로 보니 정우성이 제일 멋있네 ㅋㅋㅋ,10
더 퍼스트 슬램덩크,20년 전으로 여행을 갔다온 것 같네요.,10
더 퍼스트 슬램덩크,"전체적으로 만족스러웠으나, 송태섭 회상 씬을 좀더 압축적으로 보여줬으면 더 좋았을 듯....너무 송태섭의 감상을 강조하는 느낌",9
더 퍼스트 슬램덩크,알고봐도 재미있고 모르고봐도 재미있을 영화더빙으로 보는것 추천,9
더 퍼스트 슬램덩크,슬램덩크는 내 인생 영화다,10
더 퍼스트 슬램덩크,추억이 새록새록 떠오르는 명작,7
더 퍼스트 슬램덩크,슬램덩크 예전에 너무 재밌게봐서 그때의 재미는 없겠지라고 솔직히 요런 맘이 더 컸는데 와 ㅠㅠ 울고 소리지르고 같이 흥분하고 ㅠㅠ 산왕전 그때 그 느낌 ㅠ 정말 제대로 만든 영화 ㅠㅠ 미쳤다는 말밖엔... ,10
더 퍼스트 슬램덩크,슬램덩크의 추억을 되살릴수있어서 좋았다,10
더 퍼스트 슬램덩크,박진감 넘치는 연출과 송태섭의 재발견군더더기 없는 깔끔함이란 바로 이런 것,9
더 퍼스트 슬램덩크,슬램덩크 이번에 처음봤는데 재밌네요! 극장가서 한번 더 보고싶습니다ㅎ,10
더 퍼스트 슬램덩크,오랜만에 보는 슬램덩크. 처음 등장씬부터 웅장해진다..,8
더 퍼스트 슬램덩크,극장에서 본 영화중 가장 큰 감동과 내심장을 뛰게한 영화...,10
더 퍼스트 슬램덩크,어느하나 빠지는거 없이 완벽했다ㅠㅜ,10
더 퍼스트 슬램덩크,개판?한참 원작을 못따라오는 모든 것들...쓰레기 영화,2
더 퍼스트 슬램덩크,21일날 보고 22일날 또 보러 갔다. 다시봐고 재밌고 심장이 뛴다. 연출 미쳤다,10
더 퍼스트 슬램덩크,예전 만화 생각하고 봤다가 눈물나서 혼남ㅜㅜ내 인생 영화로 추가한다. ,10
더 퍼스트 슬램덩크,멈춘 화면에 펜터치가 보일때 오히려 내 추억속 그들이 움직이고 있다는 실감이 든다. 이것이 기술이고 이것이 정성이다.,8
더 퍼스트 슬램덩크,오랜만에 이런 가슴 두근거림을 느껴봅니다. 더 퍼스트이니 세컨드 써드도 당연히 있길.. ,10
더 퍼스트 슬램덩크,뭐 감동? 눈물? 클레멘타인급으로 낚임 한경기를 124분으로 ㅎㅎ 송태섭 과거 일대기회상펀이라 보면 되는데 경기에 빠질쯤 갑자기송태섭 과거로 돌아감 ㅋㅋㅋㅋ 반복반복재미 1도없고 억지감동...,2
더 퍼스트 슬램덩크,77년생 고딩 아들둔 엄마에요.가족함께 간 영화 완전 너무좋았어요.저희때는 학교때 농구붐이었죠.그시절 즐겨봤던 슬램덩크를 내아이들과 공감하며 행복~♡ 고급진전개퍼스트!쭉~기대해요,10
더 퍼스트 슬램덩크,정말  잘 만든 애니메이션. 강추합니다.,10
더 퍼스트 슬램덩크,감동 추억 레전드 그 잡채,10
더 퍼스트 슬램덩크,너무 기대하면서 보지 마세요 그렇게.엄청 기대할 정돈 아닙니다^^,4
더 퍼스트 슬램덩크,와... 어릴적 수 차례 읽었던 만화책의 내용을 이렇게 멋진 영상미와 새로운 스토리로 보여준다고? 제 인생의 애니메이션 넘버1 입니다.,10
더 퍼스트 슬램덩크,이건 일본이지만 인정. 스토리 감동 굿~,10
더 퍼스트 슬램덩크,10년 뒤에도 같은 ip로 제발 추억팔이좀 ,10
더 퍼스트 슬램덩크,10년 뒤에도 같은 ip로 제발 추억팔이좀 ,10
더 퍼스트 슬램덩크,10년 뒤에도 같은 ip로 제발 추억팔이좀 ,10
더 퍼스트 슬램덩크,어렸을적 봤던 슬램덩크를 이렇게 끝내주셔서 고맙습니다,10
더 퍼스트 슬램덩크,그시절 추억이 다시 돌아왔다 ,10
더 퍼스트 슬램덩크,안본사람 없게해주세요,10
더 퍼스트 슬램덩크,팝콘먹지마세요 팝콘소리나면 안돼요!정말 재미있게 봤습니다!,10
더 퍼스트 슬램덩크,&amp;#34;영감님의 영광의 시대는 언제였죠?국가대표였을 때였나요?&amp;#34;&amp;#34;난 지금 입니다.&amp;#34;,10
